id,alpha,theta,alpha_dot,theta_dot,time
0,-0.04295146206079803,-0.006135923151542565,154.7786614976614,-6.233347171757941e-13,0.0003037452697753906
1,-0.04295146206079803,-0.006135923151542565,123.82292919812913,-4.986566715103891e-13,0.0018906593322753906
2,-0.04295146206079803,-0.006135923151542565,99.0583433585033,-3.9890313274781874e-13,0.005913257598876953
3,-0.04295146206079803,-0.006135923151542565,79.24667468680263,-3.1913360842850125e-13,0.009912967681884766
4,-0.04295146206079803,-0.0030679615757712823,63.3973397494421,0.15339807878830883,0.013905048370361328
5,-0.04295146206079803,-0.0030679615757712823,50.71787179955368,0.12271846303064707,0.01787710189819336
6,-0.03988350048502687,-0.0030679615757712823,40.7276955184315,0.09817477042451764,0.021915912628173828
7,-0.03988350048502687,-0.0030679615757712823,32.5821564147452,0.0785398163396141,0.02587437629699707
8,-0.03988350048502687,-0.0030679615757712823,26.06572513179617,0.06283185307169128,0.02989649772644043
9,-0.03988350048502687,-0.0030679615757712823,20.852580105436942,0.05026548245735302,0.03385210037231445
10,-0.03988350048502687,-0.0030679615757712823,16.68206408434955,0.04021238596588242,0.037919044494628906
11,-0.03988350048502687,-0.0030679615757712823,13.345651267479639,0.032169908772705924,0.04185318946838379
12,-0.03988350048502687,-0.0030679615757712823,10.676521013983717,0.02573592701816474,0.04584813117980957
13,-0.03988350048502687,-0.0030679615757712823,8.541216811186956,0.02058874161453178,0.04986858367919922
14,-0.03988350048502687,-0.0030679615757712823,6.832973448949559,0.016470993291625408,0.053874969482421875
15,-0.03988350048502687,-0.0030679615757712823,5.466378759159653,0.01317679463330032,0.057865142822265625
16,-0.03988350048502687,-0.0030679615757712823,4.3731030073277,0.010541435706640262,0.061896562576293945
17,-0.04295146206079803,-0.0030679615757712823,3.3450843270736073,0.008433148565312215,0.06589889526367188
18,-0.04295146206079803,-0.0030679615757712823,2.6760674616588744,0.006746518852249778,0.06985759735107422
19,-0.04295146206079803,-0.0030679615757712823,2.1408539693270825,0.0053972150817998,0.07385563850402832
20,-0.04601942363656919,-0.006135923151542565,1.5592850966731362,-0.14908030672312428,0.07785606384277344
21,-0.04601942363656919,-0.006135923151542565,1.247428077338526,-0.11926424537849942,0.08185720443725586
22,-0.04908738521234035,-0.006135923151542565,0.8445443830822512,-0.09541139630279954,0.08585810661315918
23,-0.04908738521234035,-0.006135923151542565,0.6756355064657953,-0.07632911704223963,0.08985590934753418
24,-0.052155346788111956,-0.006135923151542565,0.3871103263840894,-0.061063293633791704,0.09385919570922852
25,-0.052155346788111956,-0.006135923151542565,0.30968826110725445,-0.04885063490703334,0.0978541374206543
26,-0.05522330836388312,-0.009203884727313847,0.09435253009723965,-0.19247858671419082,0.10185933113098145
27,-0.05829126993965428,-0.009203884727313847,-0.07791605471075513,-0.15398286937135264,0.10585498809814453
28,-0.06135923151542544,-0.009203884727313847,-0.21573092255715665,-0.1231862954970821,0.10985851287841797
29,-0.06442719309119704,-0.009203884727313847,-0.32598281683431196,-0.09854903639766571,0.11389660835266113
30,-0.0674951546669682,-0.01227184630308513,-0.4141843322560135,-0.23223730790669672,0.11785578727722168
31,-0.07056311624273937,-0.01227184630308513,-0.4847455445933804,-0.1857898463253574,0.1218571662902832
32,-0.07363107781851097,-0.01227184630308513,-0.5411945144632568,-0.1486318770602859,0.1258547306060791
33,-0.07669903939428213,-0.015339807878856412,-0.5863536903591751,-0.27230358043679276,0.12985682487487793
34,-0.07976700097005329,-0.015339807878856412,-0.6224810310758642,-0.21784286434943423,0.13385891914367676
35,-0.08283496254582445,-0.018407769454627694,-0.651382903649278,-0.3276723702681116,0.13783812522888184
36,-0.08897088569736722,-0.018407769454627694,-0.8279024804965616,-0.26213789621448924,0.14185762405395508
37,-0.09203884727313838,-0.021475731030398976,-0.815720063185779,-0.3631083957601555,0.1458888053894043
38,-0.09817477042468115,-0.021475731030398976,-0.9593722081257567,-0.2904867166081243,0.14985251426696777
39,-0.10431069357622347,-0.02454369260617026,-1.0742939240777218,-0.3857874520750637,0.1539015769958496
40,-0.11044661672776623,-0.02761165418194154,-1.166231296839328,-0.462028040448615,0.15786385536193848
41,-0.1135145783035374,-0.02761165418194154,-1.0863831162600093,-0.3696224323588919,0.16185379028320312
42,-0.12271846303085132,-0.030679615757712823,-1.3293007293737276,-0.44909602467567766,0.16584229469299316
43,-0.12885438618239364,-0.0337475773334841,-1.3702367410760985,-0.5126748985291061,0.16985654830932617
44,-0.1349903093339364,-0.03681553890925539,-1.402985550438018,-0.5635379976118491,0.17385387420654297
45,-0.14419419406125034,-0.039883500485026674,-1.5825826767161004,-0.6042284768780437,0.1778547763824463
46,-0.15033011721279266,-0.039883500485026674,-1.5728622989499854,-0.48338278150243497,0.1818561553955078
47,-0.15953400194010658,-0.04295146206079795,-1.7184840755257085,-0.5401043039905118,0.18586087226867676
48,-0.1687378866674205,-0.04908738521234052,-1.8349814967862699,-0.738879600769538,0.18985486030578613
49,-0.17794177139473444,-0.0521553467881118,-1.9281794337946963,-0.7445017594041947,0.19385552406311035
50,-0.18714565612204836,-0.05522330836388308,-2.0027377834014715,-0.7489994863119196,0.19785356521606445
51,-0.19941750242513345,-0.05829126993965436,-2.215782541875427,-0.7525976678380997,0.201857328414917
52,-0.21168934872821854,-0.06442719309119693,-2.3862183486545803,-0.9088742918476087,0.2058548927307129
53,-0.22089323345553247,-0.0674951546669682,-2.3691689152893787,-0.8804975122666505,0.20986390113830566
54,-0.23623304133438872,-0.07363107781851078,-2.6623255261742997,-1.0111941673904488,0.2138538360595703
55,-0.2485048876374738,-0.07669903939428206,-2.7434527360937295,-0.9623534127009234,0.21785593032836914
56,-0.2638446955163305,-0.08283496254582462,-2.961752582817809,-1.0766788877378666,0.22185683250427246
57,-0.2761165418194156,-0.08897088569736719,-2.9829943814085027,-1.1681392677674216,0.22585582733154297
58,-0.294524311274043,-0.09203884727313846,-3.3067839778581742,-1.0879094930025017,0.22985577583312988
59,-0.3098641191528997,-0.09817477042468103,-3.412417576229359,-1.17712375197913,0.2338554859161377
60,-0.3282718886075271,-0.1043106935762236,-3.6503225337148706,-1.2484951591604325,0.2378683090209961
61,-0.34667965806215495,-0.11044661672776616,-3.840646499703297,-1.3055922849054742,0.2418529987335205
62,-0.3650874275167828,-0.11658253987930872,-3.9929056724940324,-1.3512699855015073,0.24589276313781738
63,-0.3834951969714102,-0.12578642460662257,-4.114713010726575,-1.5412102247668988,0.2498629093170166
64,-0.4049709280018092,-0.13192234775816514,-4.36555696010123,-1.5397643373906478,0.2538745403289795
65,-0.42644665903220824,-0.1380582709097077,-4.5662321196008975,-1.5386076274896476,0.2578754425048828
66,-0.4509903516383784,-0.14726215563702155,-4.880170325989241,-1.6910803383574091,0.26185178756713867
67,-0.4755340442445486,-0.15339807878856412,-5.131320891099904,-1.6596604282630558,0.2658514976501465
