id,alpha,theta,alpha_dot,theta_dot,time
0,-0.04295146206079803,0.5491651220630596,154.94340852717067,27.61165418194142,0.00032901763916015625
1,-0.04295146206079803,0.5491651220630596,123.95472682173654,22.08932334555314,0.003515958786010742
2,-0.04295146206079803,0.5491651220630596,99.16378145738923,17.67145867644251,0.007495403289794922
3,-0.03988350048502687,0.5491651220630596,79.48442324469997,14.137166941154007,0.011595726013183594
4,-0.03988350048502687,0.5491651220630596,63.587538595759966,11.309733552923205,0.0154876708984375
5,-0.03988350048502687,0.5491651220630596,50.870030876607984,9.047786842338564,0.019620418548583984
6,-0.03988350048502687,0.5491651220630596,40.69602470128639,7.238229473870852,0.023614168167114258
7,-0.03988350048502687,0.5491651220630596,32.55681976102912,5.790583579096683,0.027596473693847656
8,-0.03988350048502687,0.5491651220630596,26.045455808823306,4.632466863277347,0.03156566619873047
9,-0.03988350048502687,0.5491651220630596,20.836364647058645,3.7059734906218758,0.035613298416137695
10,-0.03988350048502687,0.5491651220630596,16.66909171764692,2.9647787924975013,0.039628028869628906
11,-0.03988350048502687,0.5491651220630596,13.335273374117548,2.371823033997998,0.043598175048828125
12,-0.03681553890925526,0.5491651220630596,10.821616778082586,1.8974584271983979,0.04758596420288086
13,-0.03681553890925526,0.5491651220630596,8.657293422466068,1.5179667417587162,0.051560401916503906
14,-0.03681553890925526,0.5491651220630596,6.925834737972849,1.214373393406973,0.05559206008911133
15,-0.03681553890925526,0.5491651220630596,5.540667790378279,0.9714987147255769,0.05956006050109863
16,-0.03681553890925526,0.5491651220630596,4.432534232302629,0.7771989717804608,0.0635983943939209
17,-0.03681553890925526,0.5491651220630596,3.546027385842109,0.6217591774243694,0.06753659248352051
18,-0.03681553890925526,0.5491651220630596,2.83682190867367,0.49740734193949265,0.071533203125
19,-0.03681553890925526,0.5460971604872883,2.2694575269389645,0.24452779476303377,0.07557129859924316
20,-0.03681553890925526,0.5460971604872883,1.8155660215511489,0.19562223581042204,0.07958316802978516
21,-0.03681553890925526,0.5460971604872883,1.4524528172409248,0.15649778864834119,0.08353853225708008
22,-0.03681553890925526,0.5460971604872883,1.1619622537927512,0.1251982309186701,0.08758139610290527
23,-0.03988350048502687,0.543029198911517,0.7761717242456143,-0.05323949405362782,0.09159326553344727
24,-0.03988350048502687,0.543029198911517,0.6209373793964801,-0.04259159524290013,0.09558486938476562
25,-0.03988350048502687,0.543029198911517,0.49674990351718407,-0.0340732761943201,0.09953665733337402
26,-0.04295146206079803,0.5399612373357456,0.24400184402517766,-0.18065669974402354,0.10358834266662598
27,-0.04295146206079803,0.5399612373357456,0.19520147522013076,-0.1445253597952174,0.10760903358459473
28,-0.04601942363656919,0.5368932757599744,0.0027631013875577537,-0.269018366624735,0.11157011985778809
29,-0.04601942363656919,0.5368932757599744,0.0022104811100689403,-0.21521469329978515,0.1155400276184082
30,-0.04908738521234035,0.5338253141842031,-0.1516296939005315,-0.32556983342839274,0.1195366382598877
31,-0.052155346788111956,0.5338253141842031,-0.27470183390897773,-0.26045586674271703,0.12358689308166504
32,-0.052155346788111956,0.5307573526084318,-0.21976146712719924,-0.3617627721827361,0.12757396697998047
33,-0.05522330836388312,0.5276893910326605,-0.32920725249030625,-0.4428082965347535,0.1315479278564453
34,-0.05829126993965428,0.5276893910326605,-0.41676388078079185,-0.3542466372278028,0.13553404808044434
35,-0.06135923151542544,0.5246214294568893,-0.48680918341321444,-0.4367953885708076,0.13959193229675293
36,-0.06442719309119704,0.521553467881118,-0.5428454255191184,-0.5028343896452085,0.14358735084533691
37,-0.0674951546669682,0.521553467881118,-0.5876744192038643,-0.40226751171616826,0.14756536483764648
38,-0.07056311624273937,0.5184855063053467,-0.6235376141516724,-0.47521208816149496,0.15156292915344238
39,-0.07669903939428213,0.5154175447295755,-0.8056262488984771,-0.5335677493177577,0.15556859970092773
40,-0.07976700097005329,0.5123495831538042,-0.7978990779073172,-0.5802522782427708,0.1595323085784912
41,-0.08283496254582445,0.5092816215780329,-0.7917173411144347,-0.617599901382782,0.1635878086090088
42,-0.08897088569736722,0.5062136600022615,-0.9401700304686642,-0.647477999894793,0.1675553321838379
43,-0.09203884727313838,0.5031456984264903,-0.9055341031634896,-0.6713804787043962,0.171539306640625
44,-0.09817477042468115,0.500077736850719,-1.0312234401079081,-0.6905024617520787,0.17551255226135254
45,-0.10431069357622347,0.49394181369917645,-1.1317749096634486,-0.8591981269787894,0.17957401275634766
46,-0.11044661672776623,0.4908738521234052,-1.2122160853078867,-0.8407565803715933,0.18353867530822754
47,-0.11658253987930856,0.4878058905476339,-1.2765690258234486,-0.8260033430858371,0.1876051425933838
48,-0.12271846303085132,0.48473792897186263,-1.328051378235898,-0.8142007532572322,0.19153499603271484
49,-0.13192234775816525,0.47860200582032003,-1.5226353389544158,-0.9581567601829164,0.19553828239440918
50,-0.13805827090970757,0.47553404424454876,-1.5249044287406264,-0.9199234869348984,0.19953656196594238
51,-0.1472621556370215,0.4693981210930062,-1.6801177793581985,-1.042734947125048,0.20354938507080078
52,-0.15646604036433542,0.4632621979414636,-1.8042884598522448,-1.140984115277167,0.20758581161499023
53,-0.16566992509164935,0.46019423636569234,-1.903625004247516,-1.0661853710102953,0.2115640640258789
54,-0.17487380981896328,0.4540583132141498,-1.983094239763716,-1.1597444543853648,0.21553635597229004
55,-0.18407769454627676,0.4479223900626072,-2.0466696281766303,-1.234591721085419,0.21953940391540527
56,-0.1963495408493623,0.44178646691106466,-2.2509280176955997,-1.294469534445465,0.2235867977142334
57,-0.20862138715244738,0.4356505437595221,-2.414334729310724,-1.3423717851335013,0.2275855541229248
58,-0.22089323345553247,0.4295146206079795,-2.545060098602846,-1.3806935856839289,0.23153972625732422
59,-0.23316507975861755,0.42337869745643697,-2.6496403940365383,-1.4113510261242723,0.23553895950317383
60,-0.24543692606170264,0.4172427743048944,-2.7333046303834863,-1.4358769784765393,0.23955774307250977
61,-0.2607767339405589,0.40803888957758055,-2.9536340982496085,-1.6088958191469267,0.24358224868774414
62,-0.2761165418194156,0.401902966426038,-3.129897672542512,-1.5939128128946685,0.24755430221557617
63,-0.29145634969827183,0.39269908169872414,-3.270908531976829,-1.735324486681428,0.2515122890472412
64,-0.3067961575771281,0.3865631585471816,-3.3837172195242715,-1.6950557469222716,0.25552964210510254
65,-0.32520392703175593,0.3773592738198677,-3.6273622483508063,-1.8162388339035118,0.25957536697387695
66,-0.3436116964863838,0.36815538909255385,-3.8222782714120456,-1.9131853034885005,0.2635791301727295
67,-0.3620194659410112,0.35895150436524004,-3.9782110898609915,-1.9907424791564914,0.267547607421875
