id,alpha,theta,alpha_dot,theta_dot,time
0,-0.04908738521234035,0.641203969336198,154.52214705747247,32.213596545598314,0.0003020763397216797
1,-0.04908738521234035,0.6381360077604268,123.61771764597796,25.61747915769009,0.0026760101318359375
2,-0.04908738521234035,0.6381360077604268,98.89417411678238,20.49398332615207,0.0066759586334228516
3,-0.04908738521234035,0.6381360077604268,79.1153392934259,16.39518666092166,0.010659933090209961
4,-0.04908738521234035,0.6381360077604268,63.29227143474073,13.116149328737325,0.014710187911987305
5,-0.052155346788111956,0.6381360077604268,50.480419069004014,10.49291946298986,0.01867055892944336
6,-0.052155346788111956,0.6350680461846554,40.38433525520321,8.240937491603319,0.022665739059448242
7,-0.052155346788111956,0.6350680461846554,32.307468204162575,6.592749993282656,0.0267179012298584
8,-0.05522330836388312,0.6350680461846554,25.69257648454149,5.274199994626123,0.030670642852783203
9,-0.05522330836388312,0.6320000846088841,20.55406118763318,4.065961916912336,0.034667015075683594
10,-0.05829126993965428,0.6320000846088841,16.28985087131798,3.252769533529868,0.03866982460021973
11,-0.05829126993965428,0.6289321230331129,13.03188069705439,2.4488175480353327,0.04273486137390137
12,-0.06135923151542544,0.6289321230331129,10.272106478854937,1.9590540384282633,0.046678781509399414
13,-0.06442719309119704,0.6258641614573416,8.064287104295374,1.413845151954046,0.050667524337768555
14,-0.0674951546669682,0.6258641614573416,6.298031604647747,1.1310761215632397,0.05466651916503906
15,-0.07056311624273937,0.6227961998815703,4.8850272049295995,0.7514628184620271,0.058670759201049805
16,-0.07363107781851097,0.619728238305799,3.75462368515511,0.4477721759810578,0.06270337104797363
17,-0.07669903939428213,0.6166602767300278,2.8503008693355127,0.20481966199627877,0.0666663646697998
18,-0.07976700097005329,0.6135923151542565,2.1268426166798804,0.010457650808458396,0.07066202163696289
19,-0.08590292412159606,0.6105243535784852,1.3946779357667651,-0.14503195814179648,0.07466697692871094
20,-0.08897088569736722,0.6105243535784852,0.9623442698248539,-0.11602556651343576,0.07867789268493652
21,-0.09510680884890954,0.6043884304269426,0.463079258282761,-0.39961661078788424,0.08266520500183105
22,-0.09817477042468115,0.6013204688511713,0.21706532783764487,-0.47309136741887414,0.08666300773620605
23,-0.10431069357622347,0.5982525072754,-0.13314389530697213,-0.5318711727236618,0.0906684398651123
24,-0.11044661672776623,0.5951845456996288,-0.41331127382272825,-0.5788950169674898,0.09477663040161133
25,-0.11658253987930856,0.5921165841238575,-0.6374451766353104,-0.6165140923625572,0.09875130653381348
26,-0.12578642460662248,0.5859806609723149,-0.9701503776739457,-0.8000074314671686,0.1027517318725586
27,-0.13192234775816525,0.5829126993965437,-1.0829164597163015,-0.7934040239622959,0.10669684410095215
28,-0.14112623248547917,0.5767767762450011,-1.3265274041387443,-0.9415193767469638,0.11069154739379883
29,-0.1472621556370215,0.5737088146692298,-1.3680180808881062,-0.9066135801861357,0.11472535133361816
30,-0.15646604036433542,0.5675728915176872,-1.5546087010761482,-1.032087021726042,0.11869931221008301
31,-0.16566992509164935,0.5614369683661447,-1.70388119722665,-1.1324657749579607,0.12269878387451172
32,-0.17487380981896328,0.5583690067903734,-1.8232991941470118,-1.0593706987549325,0.1267564296722412
33,-0.18714565612204836,0.5522330836388308,-2.072231670471865,-1.1542927165810717,0.13070130348205566
34,-0.1963495408493623,0.5460971604872883,-2.1179795727431667,-1.2302303308419837,0.13469886779785156
35,-0.20862138715244738,0.5399612373357456,-2.307975973348789,-1.290980422250719,0.1387026309967041
36,-0.22089323345553247,0.5307573526084318,-2.4599730938333266,-1.4929785741662691,0.1427147388458252
37,-0.23623304133438872,0.5246214294568893,-2.734968869009464,-1.501179016910143,0.1467151641845703
