id,alpha,theta,alpha_dot,theta_dot,time
0,0.0,0.02761165418194154,157.02447158640118,1.5339807878930685,0.00039649009704589844
1,0.0,0.02761165418194154,125.61957726912095,1.2271846303144547,0.0016226768493652344
2,0.0,0.02761165418194154,100.49566181529676,0.9817477042515639,0.005579710006713867
3,0.0,0.02761165418194154,80.3965294522374,0.785398163401251,0.009562969207763672
4,0.0,0.02761165418194154,64.31722356178993,0.6283185307210007,0.01358485221862793
5,0.0,0.02761165418194154,51.45377884943194,0.5026548245768007,0.017547130584716797
6,0.0,0.02761165418194154,41.16302307954555,0.4021238596614405,0.021563053131103516
7,-0.003067961575771161,0.02761165418194154,32.77702038484789,0.32169908772915234,0.025608062744140625
8,-0.003067961575771161,0.02761165418194154,26.22161630787832,0.25735927018332183,0.02958202362060547
9,-0.003067961575771161,0.02761165418194154,20.977293046302634,0.2058874161466575,0.03357553482055664
10,-0.003067961575771161,0.02761165418194154,16.781834437042107,0.16470993291732605,0.03756356239318848
11,-0.003067961575771161,0.02761165418194154,13.42546754963368,0.1317679463338608,0.04156160354614258
12,-0.003067961575771161,0.02761165418194154,10.74037403970695,0.10541435706708846,0.04555964469909668
13,0.0,0.02761165418194154,8.745697310554135,0.08433148565367077,0.049566030502319336
14,0.0,0.02761165418194154,6.996557848443302,0.0674651885229367,0.053559303283691406
15,0.0,0.02761165418194154,5.597246278754625,0.053972150818349274,0.0577082633972168
16,0.0,0.02761165418194154,4.477797023003717,0.043177720654679286,0.061586618423461914
17,0.0,0.02761165418194154,3.5822376184029565,0.03454217652374347,0.0656118392944336
18,0.003067961575771161,0.030679615757712823,3.019188173510912,0.18103182000755869,0.0695648193359375
19,0.003067961575771161,0.030679615757712823,2.415350538808724,0.1448254560060469,0.07356500625610352
20,0.006135923151542766,0.030679615757712823,2.0856785098355886,0.11586036480483752,0.07756614685058594
21,0.006135923151542766,0.030679615757712823,1.6685428078684765,0.09268829184386984,0.08157134056091309
22,0.009203884727313927,0.030679615757712823,1.4882323250833167,0.07415063347509587,0.08556437492370605
