id,alpha,theta,alpha_dot,theta_dot,time
0,-0.015339807878856249,0.5921165841238575,156.3178252220819,29.605829206192873,0.0004589557647705078
1,-0.015339807878856249,0.5921165841238575,125.05426017766553,23.684663364954297,0.0013401508331298828
2,-0.015339807878856249,0.5921165841238575,100.04340814213242,18.947730691963436,0.005335807800292969
3,-0.015339807878856249,0.5921165841238575,80.03472651370593,15.158184553570749,0.009316444396972656
4,-0.015339807878856249,0.5921165841238575,64.02778121096475,12.1265476428566,0.013359308242797852
5,-0.015339807878856249,0.5921165841238575,51.2222249687718,9.701238114285278,0.017352581024169922
6,-0.015339807878856249,0.5921165841238575,40.97777997501743,7.760990491428224,0.021332263946533203
7,-0.015339807878856249,0.5921165841238575,32.78222398001395,6.208792393142577,0.025316715240478516
8,-0.015339807878856249,0.5921165841238575,26.225779184011174,4.967033914514062,0.02931523323059082
9,-0.015339807878856249,0.5921165841238575,20.980623347208933,3.9736271316112486,0.03332018852233887
10,-0.015339807878856249,0.5921165841238575,16.784498677767147,3.1789017052890003,0.03735208511352539
11,-0.015339807878856249,0.5921165841238575,13.427598942213706,2.5431213642311974,0.041312456130981445
12,-0.015339807878856249,0.5921165841238575,10.742079153770987,2.03449709138496,0.04533886909484863
13,-0.015339807878856249,0.5921165841238575,8.593663323016784,1.6275976731079673,0.049370765686035156
14,-0.015339807878856249,0.5921165841238575,6.874930658413405,1.3020781384863724,0.053349971771240234
15,-0.015339807878856249,0.5921165841238575,5.499944526730729,1.041662510789095,0.05734753608703613
16,-0.015339807878856249,0.5921165841238575,4.399955621384606,0.8333300086312754,0.06132388114929199
17,-0.015339807878856249,0.5921165841238575,3.5199644971076793,0.6666640069050196,0.06532692909240723
18,-0.015339807878856249,0.5921165841238575,2.815971597686115,0.5333312055240143,0.0693817138671875
19,-0.012271846303085088,0.5921165841238575,2.4061753569374673,0.42666496441921353,0.07334518432617188
20,-0.012271846303085088,0.5921165841238575,1.9249402855499795,0.34133197153537154,0.07732343673706055
21,-0.012271846303085088,0.5921165841238575,1.5399522284399723,0.27306557722829794,0.08132719993591309
22,-0.012271846303085088,0.5921165841238575,1.2319617827519949,0.21845246178263977,0.08530569076538086
23,-0.012271846303085088,0.5921165841238575,0.9855694262016073,0.17476196942610756,0.0893242359161377
24,-0.012271846303085088,0.5921165841238575,0.7884555409612801,0.13980957554088747,0.0933237075805664
25,-0.012271846303085088,0.5921165841238575,0.6307644327690412,0.11184766043270855,0.09732389450073242
26,-0.012271846303085088,0.5921165841238575,0.5046115462152443,0.08947812834616542,0.10133171081542969
27,-0.012271846303085088,0.5921165841238575,0.40368923697218406,0.07158250267693234,0.1053476333618164
28,-0.012271846303085088,0.5921165841238575,0.32295138957775293,0.05726600214154587,0.10932540893554688
29,-0.012271846303085088,0.5921165841238575,0.2583611116622251,0.045812801713235984,0.11331677436828613
30,-0.012271846303085088,0.5921165841238575,0.2066888893297687,0.03665024137059092,0.11732053756713867
31,-0.015339807878856249,0.5921165841238575,0.011953032675251052,0.029320193096470604,0.12135004997253418
32,-0.012271846303085088,0.5921165841238575,0.1629605049287477,0.02345615447717364,0.12532281875610352
33,-0.009203884727313927,0.5921165841238575,0.2837664827315507,0.018764923581738202,0.12932538986206055
34,-0.009203884727313927,0.5921165841238575,0.22701318618524624,0.01501193886538843,0.13333559036254883
35,-0.006135923151542766,0.5921165841238575,0.33500862773678364,0.012009551092312165,0.13731765747070312
36,-0.003067961575771161,0.5921165841238575,0.4214049809779681,0.009607640873849022,0.14135026931762695
37,-0.003067961575771161,0.5921165841238575,0.33712398478238015,0.007686112699079928,0.1453237533569336
38,-0.003067961575771161,0.5921165841238575,0.26969918782589275,0.006148890159263232,0.14932799339294434
39,-0.006135923151542766,0.5921165841238575,0.06236127147215598,0.004919112127410585,0.1533060073852539
40,-0.006135923151542766,0.5890486225480862,0.04988901717774752,-0.14946278908663402,0.1573328971862793
41,-0.009203884727313927,0.5890486225480862,-0.11348686504638295,-0.11957023126930721,0.1613166332244873
42,-0.009203884727313927,0.5890486225480862,-0.09078949203711772,-0.09565618501544648,0.16532278060913086
43,-0.009203884727313927,0.5890486225480862,-0.07263159362966576,-0.07652494801235932,0.16932249069213867
44,-0.009203884727313927,0.5890486225480862,-0.05810527490373829,-0.06121995840988603,0.17334294319152832
45,-0.009203884727313927,0.5859806609723149,-0.04648421992297358,-0.2023740455164713,0.17731642723083496
46,-0.009203884727313927,0.5859806609723149,-0.0371873759384016,-0.1618992364131735,0.18132328987121582
47,-0.009203884727313927,0.5859806609723149,-0.02974990075074402,-0.1295193891305395,0.1853349208831787
48,-0.009203884727313927,0.5859806609723149,-0.023799920600595215,-0.10361551130442948,0.1893165111541748
49,-0.009203884727313927,0.5859806609723149,-0.019039936480481856,-0.08289240904354145,0.19332313537597656
50,-0.009203884727313927,0.5829126993965437,-0.015231949184396854,-0.21971200602339636,0.19732117652893066
51,-0.009203884727313927,0.5829126993965437,-0.01218555934750043,-0.1757696048187185,0.2013566493988037
52,-0.012271846303085088,0.5829126993965437,-0.16314652626653015,-0.1406156838549748,0.20537638664245605
53,-0.012271846303085088,0.5829126993965437,-0.13051722101323548,-0.11249254708397771,0.20932388305664062
54,-0.012271846303085088,0.5798447378207724,-0.10441377681061681,-0.2433921164557482,0.21332287788391113
55,-0.012271846303085088,0.5798447378207724,-0.08353102144846503,-0.19471369316459786,0.21732521057128906
56,-0.012271846303085088,0.5798447378207724,-0.06682481715876065,-0.155770954531679,0.22133946418762207
57,-0.015339807878856249,0.5767767762450011,-0.20685793251558948,-0.27801484241390995,0.2253282070159912
58,-0.015339807878856249,0.5767767762450011,-0.16548634601244316,-0.22241187393112938,0.2293257713317871
59,-0.015339807878856249,0.5737088146692298,-0.13238907680994316,-0.33132757793346457,0.2333216667175293
60,-0.018407769454627854,0.5737088146692298,-0.2593093402365412,-0.26506206234677165,0.23734831809997559
61,-0.018407769454627854,0.5706408530934585,-0.2074474721892159,-0.3654477286659876,0.24137043952941895
62,-0.018407769454627854,0.5706408530934585,-0.16595797775136134,-0.2923581829327908,0.24534130096435547
63,-0.021475731030399015,0.5675728915176872,-0.286164460989653,-0.38728462513479656,0.24932599067687988
64,-0.021475731030399015,0.5675728915176872,-0.22893156879172238,-0.30982770010783867,0.25335240364074707
65,-0.021475731030399015,0.5645049299419159,-0.18314525503339496,-0.40126023887483697,0.25742101669311523
66,-0.024543692606170175,0.5645049299419159,-0.2999142828152799,-0.32100819109986745,0.2613530158996582
67,-0.024543692606170175,0.5614369683661447,-0.23993142625221253,-0.41020463166846,0.2653489112854004
68,-0.027611654181941336,0.5614369683661447,-0.34534321979032256,-0.3281637053347666,0.2693626880645752
69,-0.03067961575771294,0.5583690067903734,-0.4296726546208447,-0.41592904305637646,0.2733473777770996
70,-0.03067961575771294,0.5553010452146021,-0.34373812369668144,-0.48614131323366294,0.2773473262786865
71,-0.0337475773334841,0.5553010452146021,-0.428388577745892,-0.3889130505869325,0.28134751319885254
72,-0.0337475773334841,0.5522330836388308,-0.34271086219669655,-0.46452851925810634,0.2853403091430664
73,-0.03681553890925526,0.5491651220630596,-0.4275667685459439,-0.5250208941950518,0.2893679141998291
74,-0.03988350048502687,0.5491651220630596,-0.4954514936253247,-0.42001671535604146,0.2933390140533447
75,-0.03988350048502687,0.5460971604872883,-0.39636119490026545,-0.4894114510733978,0.29734134674072266
76,-0.04295146206079803,0.543029198911517,-0.4704870347087535,-0.5449272396472828,0.3012969493865967
77,-0.04601942363656919,0.5399612373357456,-0.5297877065555667,-0.5893398705063966,0.30536413192749023
78,-0.04908738521234035,0.5368932757599744,-0.577228244033023,-0.624869975193679,0.30934691429138184
79,-0.052155346788111956,0.5368932757599744,-0.6151806740149937,-0.4998959801549425,0.31334805488586426
80,-0.05522330836388312,0.5338253141842031,-0.6455426180005759,-0.5533148629125222,0.3173356056213379
81,-0.05829126993965428,0.5307573526084318,-0.6698321731890076,-0.5960499691185817,0.32137632369995117
82,-0.06135923151542544,0.5276893910326605,-0.6892638173397927,-0.6302380540834278,0.3253471851348877
83,-0.06442719309119704,0.5246214294568893,-0.7048091326604151,-0.6575885220553097,0.3293492794036865
84,-0.0674951546669682,0.521553467881118,-0.717245384916879,-0.6794688964328124,0.33335041999816895
85,-0.07056311624273937,0.5184855063053467,-0.7271943867220898,-0.6969731959348096,0.33738183975219727
86,-0.07669903939428213,0.5154175447295755,-0.888551666954811,-0.7109766355364115,0.3413214683532715
87,-0.07976700097005329,0.5092816215780329,-0.86423941235239,-0.8755774660062592,0.34534525871276855
88,-0.08590292412159606,0.5062136600022615,-0.9981876874590512,-0.8538600515935748,0.3493494987487793
89,-0.08897088569736722,0.5031456984264903,-0.9519482287558105,-0.8364861200634195,0.3533782958984375
90,-0.09510680884890954,0.500077736850719,-1.0683547405817535,-0.8225869748393002,0.35737180709838867
91,-0.1012427320004523,0.49394181369917645,-1.1614799500425477,-0.9648657374485659,0.36134815216064453
92,-0.10737865515199507,0.4908738521234052,-1.2359801176111773,-0.9252906687474152,0.3653535842895508
93,-0.1135145783035374,0.4878058905476339,-1.2955802516660526,-0.8936306137864953,0.3693571090698242
94,-0.11965050145508016,0.4816699673960913,-1.343260358909987,-1.0217006486063234,0.37334775924682617
95,-0.12578642460662248,0.47860200582032003,-1.3814044447051117,-0.9707585976736226,0.3773465156555176
96,-0.1349903093339364,0.4724660826687775,-1.5653177921298038,-1.0834030357160245,0.38132166862487793
97,-0.14112623248547917,0.4693981210930062,-1.5590503912809766,-1.0201205073613835,0.38536715507507324
98,-0.15033011721279266,0.4632621979414636,-1.707434549390456,-1.1228925634662374,0.3893454074859619
99,-0.15953400194010658,0.45712627478992107,-1.8261418758780508,-1.2051102083501206,0.39334678649902344
100,-0.1687378866674205,0.45099035163837853,-1.921107737068155,-1.2708843242572208,0.3973503112792969
101,-0.17794177139473444,0.44485442848683593,-1.9970804260202044,-1.323503616982908,0.4013671875
102,-0.18714565612204836,0.4387185053352934,-2.057858577181861,-1.3655990511634535,0.40535902976989746
103,-0.1963495408493623,0.4325825821837508,-2.106481098111175,-1.3992753985078927,0.4093475341796875
104,-0.20862138715244738,0.42644665903220824,-2.2987771936431898,-1.4262164763834377,0.4133486747741699
105,-0.22089323345553247,0.4203107358806657,-2.4526140700688472,-1.4477693386838801,0.4173605442047119
106,-0.23316507975861755,0.4141748127291231,-2.5756835712093107,-1.4650116285242305,0.4213266372680664
107,-0.24543692606170264,0.4049709280018093,-2.6741391721216985,-1.6322035391850775,0.42534875869750977
108,-0.2607767339405589,0.3988350048502667,-2.906301731640184,-1.6125589889251977,0.42934584617614746
109,-0.2761165418194156,0.38963112012295287,-3.0920317792549668,-1.7502414275058484,0.433361291885376
110,-0.29145634969827183,0.38349519697141027,-3.240615817346793,-1.7069892995818101,0.43735170364379883
111,-0.3067961575771281,0.37429131224409645,-3.3594830478202766,-1.8257856760311384,0.4413473606109619
112,-0.32520392703175593,0.3650874275167826,-3.607974910987622,-1.9208227771906046,0.4453444480895996
113,-0.3436116964863838,0.35588354278946877,-3.806768401521481,-1.9968524581181732,0.4493553638458252
114,-0.3620194659410112,0.3466796580621549,-3.9658031939485454,-2.057676202860229,0.45336365699768066
115,-0.3834951969714102,0.3374757733348411,-4.246429106678789,-2.1063351986538734,0.4573788642883301
116,-0.40190296642603807,0.3282718886075272,-4.317531758074438,-2.1452623952887926,0.4613156318664551
117,-0.42644665903220824,0.3190680038802134,-4.68121003676805,-2.1764041525967244,0.46534132957458496
118,-0.44792239006260726,0.3098641191528995,-4.818754580934382,-2.2013175584430744,0.46939778327941895
119,-0.47246608266877743,0.2975922728498144,-5.082188295056056,-2.374646361908715,0.4733448028564453
120,-0.4970097752749476,0.28838838812250056,-5.292935266353339,-2.3599113258926625,0.47734737396240234
121,-0.5246214294568894,0.2791845033951867,-5.614930922179781,-2.348123297079825,0.48134732246398926
122,-0.5491651220630596,0.26691265709210155,-5.719129368052336,-2.492090952818115,0.4853482246398926
123,-0.5798447378207725,0.25770877236478773,-6.109284282327508,-2.4538669986201818,0.48935842514038086
124,-0.6074563920027138,0.2454369260617026,-6.26801013495907,-2.5766859140504046,0.4933457374572754
125,-0.6381360077604268,0.23623304133438874,-6.548388895852909,-2.521542967606015,0.49734926223754883
126,-0.6718835850939109,0.2239611950313036,-6.926089983356519,-2.6308266892390684,0.5013694763183594
127,-0.7025632008516238,0.21475731030398976,-7.074852774570857,-2.5648555877569468,0.5053505897521973
128,-0.7393787397608791,0.20248546400090464,-7.500659165119444,-2.665476785359811,0.5093636512756348
129,-0.7731263170943632,0.1932815792735908,-7.687906198769781,-2.592575664653543,0.5133488178253174
130,-0.8099418560036185,0.18407769454627693,-7.991101904478569,-2.534254768088527,0.5173599720001221
131,-0.8467573949128737,0.1718058482431918,-8.233658469045608,-2.640996129625078,0.5213491916656494
132,-0.8866408953979006,0.16260196351587797,-8.581101799487826,-2.5729911400657546,0.5253486633300781
133,-0.9265243958829275,0.15339807878856412,-8.859056463841625,-2.5185871484182965,0.5293459892272949
134,-0.969475857943725,0.14419419406125028,-9.234818274113167,-2.475063955100329,0.5333607196807861
135,-1.012427320004523,0.1349903093339364,-9.535427722330425,-2.4402454004459564,0.537346601486206
136,-1.055378782065321,0.12885438618239387,-9.775915280904258,-2.2589924779338926,0.5413482189178467
137,-1.1013982057018903,0.11965050145508001,-10.121703406551859,-2.2673882187128074,0.5453464984893799
138,-1.1504855909142309,0.11351457830353745,-10.551731985858524,-2.120706732547373,0.5493454933166504
